Date,Open,High,Low,Close,,OpenToHigh%,OpenToLow%,OpenToClose%,OpenToHigh,OpenToLow,OpenToClose
08-Jul-20,22700.9,23080.6,22499.5,22584.65,,1.672620909,-0.887189495,-0.512094234,379.7,-201.4,-116.25
07-Jul-20,22254.3,22674.5,22040.35,22628,,1.88817442,-0.961387238,1.679226037,420.2,-213.95,373.7
06-Jul-20,22270.95,22399.25,22171.05,22198.95,,0.576086786,-0.448566406,-0.323291103,128.3,-99.9,-72
03-Jul-20,22101.75,22130.3,21768,21852.4,,0.129175292,-1.51006142,-1.128191207,28.55,-333.75,-249.35
02-Jul-20,22133.8,22344.85,21890.5,21953.2,,0.953519052,-1.099223812,-0.815946652,211.05,-243.3,-180.6
01-Jul-20,21354.1,22061.6,21281.85,21977.6,,3.313181075,-0.33834252,2.919813994,707.5,-72.25,623.5
30-Jun-20,21524.3,21650.5,21212,21370.15,,0.586314073,-1.450918264,-0.716167309,126.2,-312.3,-154.15
29-Jun-20,21291.55,21440.05,21026.45,21359,,0.69745979,-1.245094885,0.316792343,148.5,-265.1,67.45
26-Jun-20,21735.05,21784.65,21320.1,21592.05,,0.228202834,-1.909128343,-0.657923492,49.6,-414.95,-143
25-Jun-20,21218.05,21703.5,20926.45,21506.15,,2.287910529,-1.374301597,1.357806207,485.45,-291.6,288.1
24-Jun-20,22479.35,22479.55,21336.35,21426.8,,0.000889705,-5.084666594,-4.682297308,0.2,-1143,-1052.55
23-Jun-20,21859.25,22322.3,21647.8,22264.9,,2.118325194,-0.967325045,1.85573613,463.05,-211.45,405.65
22-Jun-20,21491.55,22078.25,21425.55,21708.35,,2.729910127,-0.307097441,1.008768563,586.7,-66,216.8
19-Jun-20,20970.1,21467.65,20878.25,21338.1,,2.372663936,-0.438004587,1.754879567,497.55,-91.85,368
18-Jun-20,20137.6,21028.35,20030.35,20956.3,,4.423317575,-0.53258581,4.065529159,890.75,-107.25,818.7
17-Jun-20,20137.45,20627.9,19978.15,20201.75,,2.435511944,-0.791063417,0.319305572,490.45,-159.3,64.3
16-Jun-20,20500.65,20638.85,19507.05,20296.7,,0.674124967,-4.846675593,-0.994846505,138.2,-993.6,-203.95
15-Jun-20,20457.15,20470.85,19740.2,19912.9,,0.06696925,-3.504642631,-2.660439015,13.7,-716.95,-544.25
12-Jun-20,19529.3,20747.7,19526.1,20654.55,,6.238830885,-0.016385636,5.761855264,1218.4,-3.2,1125.25
11-Jun-20,21084.7,21244.45,20458.3,20525.15,,0.757658397,-2.970874615,-2.653820069,159.75,-626.4,-559.55
10-Jun-20,20760.95,21251.45,20671.55,21100.1,,2.362608647,-0.430616133,1.633595765,490.5,-89.4,339.15
09-Jun-20,21295.5,21568.85,20629.7,20724.9,,1.283604517,-3.126482121,-2.679439318,273.35,-665.8,-570.6
08-Jun-20,21636.1,21807.4,20911.25,21187.35,,0.791732336,-3.35018788,-2.074079894,171.3,-724.85,-448.75
05-Jun-20,20516.4,21198.7,20425.05,21034.5,,3.325632177,-0.445253553,2.525296836,682.3,-91.35,518.1
04-Jun-20,20932.35,21141.8,20316.2,20390.45,,1.000604328,-2.943529991,-2.588815876,209.45,-616.15,-541.9
03-Jun-20,20966.6,21619.55,20822,20940.7,,3.114238837,-0.68966833,-0.123529805,652.95,-144.6,-25.9
02-Jun-20,20120.6,20615.75,19852.55,20530.2,,2.460910708,-1.332216733,2.035724581,495.15,-268.05,409.6
01-Jun-20,19728.9,20225.35,19632.9,19959.9,,2.51635925,-0.486595806,1.170871159,496.45,-96,231
29-May-20,18962,19358.05,18729.9,19297.25,,2.088650986,-1.224027001,1.768009704,396.05,-232.1,335.25
28-May-20,18924.45,19455.55,18818.95,19169.8,,2.80642238,-0.557479874,1.296470967,531.1,-105.5,245.35
27-May-20,17603.4,18874.25,17560.35,18710.55,,7.21934399,-0.244555029,6.28941,1270.85,-43.05,1107.15
26-May-20,17537.65,17681.7,17311.25,17440.35,,0.821375726,-1.290936927,-0.554806374,144.05,-226.4,-97.3
22-May-20,17554.25,17952.25,17105,17278.9,,2.267257217,-2.559209308,-1.568566017,398,-449.25,-275.35
21-May-20,17901.95,18200.7,17658.55,17735.1,,1.668812615,-1.35962842,-0.932021372,298.75,-243.4,-166.85
20-May-20,17486.5,18002.65,17407.7,17840.2,,2.951705601,-0.450633346,2.022703228,516.15,-78.8,353.7
19-May-20,18037.15,18175.3,17390.65,17486.25,,0.765919228,-3.584269133,-3.054251919,138.15,-646.5,-550.9
18-May-20,18795.1,18795.1,17514.2,17573.2,,0,-6.815074142,-6.501162537,0,-1280.9,-1221.9
15-May-20,19098.8,19119.1,18683.65,18833.95,,0.1062894,-2.173696777,-1.386736339,20.3,-415.15,-264.85
14-May-20,19197.7,19380.1,19024.75,19068.5,,0.950113816,-0.900889169,-0.672997286,182.4,-172.95,-129.2
13-May-20,20017.75,20122.25,19429.9,19634.95,,0.522036692,-2.936643729,-1.912302831,104.5,-587.85,-382.8
12-May-20,18751.4,18993.4,18287,18862.85,,1.290570304,-2.476615079,0.594355621,242,-464.4,111.45
11-May-20,19610.45,19733.4,18900.9,18950.5,,0.626961645,-3.618223957,-3.365297584,122.95,-709.55,-659.95
08-May-20,19844,19969.6,19285.05,19352.9,,0.632936908,-2.816720419,-2.474803467,125.6,-558.95,-491.1
07-May-20,19536.05,19757.25,19332.15,19491.8,,1.132265734,-1.043711497,-0.226504334,221.2,-203.9,-44.25
06-May-20,19302.45,19806.6,18941,19694.55,,2.61184461,-1.872560219,2.031348352,504.15,-361.45,392.1
05-May-20,20147.3,20223.15,19212.35,19271.75,,0.376477245,-4.640572186,-4.345743598,75.85,-934.95,-875.55
04-May-20,20514.75,20530.45,19643.6,19743.75,,0.076530301,-4.246456818,-3.758271488,15.7,-871.15,-771
30-Apr-20,21589.2,21967,21353.65,21534.5,,1.749949049,-1.091054787,-0.253367424,377.8,-235.55,-54.7
29-Apr-20,20440.4,21348.15,20393.65,21090.2,,4.440960059,-0.228713724,3.178998454,907.75,-46.75,649.8
28-Apr-20,20436.6,20751.3,20260.8,20671.1,,1.539884325,-0.860221368,1.147451142,314.7,-175.8,234.5
27-Apr-20,19870.8,20224.75,19847.65,20081.15,,1.78125692,-0.116502607,1.058588482,353.95,-23.15,210.35
24-Apr-20,19697.65,19950.15,19515.4,19586.65,,1.281878803,-0.925237274,-0.563518998,252.5,-182.25,-111
23-Apr-20,19871.35,20356.5,19584.4,20267.95,,2.441454657,-1.444038779,1.995838229,485.15,-286.95,396.6
22-Apr-20,19306.95,19806.35,19051.95,19701.85,,2.586633311,-1.32076791,2.045377442,499.4,-255,394.9
21-Apr-20,19812.05,19891.45,19247.95,19409.35,,0.4007662,-2.847257099,-2.032601371,79.4,-564.1,-402.7
20-Apr-20,21104.7,21122.1,20444.25,20522.65,,0.08244609,-3.129397717,-2.757916483,17.4,-660.45,-582.05
17-Apr-20,20394.75,20866.55,19729.3,20681.45,,2.313340443,-3.262849508,1.405753932,471.8,-665.45,286.7
16-Apr-20,18957.15,19520.3,18703.45,19400,,2.970646959,-1.338281334,2.336057899,563.15,-253.7,442.85
15-Apr-20,20096.35,20184.1,18776.75,19057.05,,0.436646456,-6.566366529,-5.171585885,87.75,-1319.6,-1039.3
13-Apr-20,19854.9,19887.05,19294,19488,,0.161924764,-2.824995341,-1.847906562,32.15,-560.9,-366.9
09-Apr-20,19553.15,19988.3,19166.9,19913.6,,2.225472622,-1.97538504,1.843436991,435.15,-386.25,360.45
08-Apr-20,18799.4,20324.1,18482.9,18946.45,,8.110365224,-1.683564369,0.782205815,1524.7,-316.5,147.05
07-Apr-20,18454.55,19190.55,17953.75,19062.5,,3.988176358,-2.713693913,3.294309533,736,-500.8,607.95
03-Apr-20,18325.05,18326.1,17143.2,17249.3,,0.005729862,-6.449368487,-5.870379617,1.05,-1181.85,-1075.75
01-Apr-20,19122.4,19154.75,18042.25,18208.35,,0.169173326,-5.648611053,-4.779996235,32.35,-1080.15,-914.05
31-Mar-20,19307.65,19466.3,18792.4,19144,,0.821695028,-2.668631346,-0.847591499,158.65,-515.25,-163.65
30-Mar-20,19254.45,19716.25,18668.7,18782.4,,2.398406602,-3.042153892,-2.451641049,461.8,-585.75,-472.05
27-Mar-20,20801.6,21462.4,19580.1,19969,,3.176678717,-5.87214445,-4.002576725,660.8,-1221.5,-832.6
26-Mar-20,18781.85,20409.35,18364.5,19613.9,,8.665280577,-2.222092073,4.43007478,1627.5,-417.35,832.05
25-Mar-20,16759.95,18740.2,16635.5,18481.05,,11.81536938,-0.742543981,10.26912371,1980.25,-124.45,1721.1
24-Mar-20,17705.85,17841.4,16116.25,17107.3,,0.765566183,-8.977823714,-3.380521127,135.55,-1589.6,-598.55
23-Mar-20,18311.3,18895.65,16791.05,16917.65,,3.191198877,-8.302250523,-7.61087416,584.35,-1520.25,-1393.65
20-Mar-20,19898.3,20924.55,19265,20317.6,,5.157475764,-3.182683948,2.107215189,1026.25,-633.3,419.3
19-Mar-20,19428.95,21035.05,18675.65,20083.5,,8.266530101,-3.877203863,3.368941708,1606.1,-753.3,654.55
18-Mar-20,22411.85,22544.05,20267.95,20580.2,,0.589866522,-9.5659216,-8.172685432,132.2,-2143.9,-1831.65
17-Mar-20,23348.05,23449.5,22002,22155.15,,0.434511662,-5.765149552,-5.109206122,101.45,-1346.05,-1192.9
16-Mar-20,24061.6,24074.15,23008.25,23101.15,,0.052157795,-4.37772218,-3.991629817,12.55,-1053.35,-960.45
13-Mar-20,22720.75,25670.75,21351.7,25166.45,,12.98372633,-6.025549333,10.76416932,2950,-1369.05,2445.7
12-Mar-20,25175.9,25223.1,23536.35,23971.15,,0.187480884,-6.512378902,-4.785330415,47.2,-1639.55,-1204.75
11-Mar-20,26272.75,26791.45,26234.1,26487.8,,1.97428895,-0.147110599,0.818528704,518.7,-38.65,215.05
09-Mar-20,27031.45,27091.6,25923.4,26462.6,,0.222518585,-4.09911418,-2.104400615,60.15,-1108.05,-568.85
06-Mar-20,27649.95,28047.2,27162.3,27801.45,,1.436711459,-1.763655992,0.547921425,397.25,-487.65,151.5
05-Mar-20,28830.3,29134.3,28535.6,28815.35,,1.05444619,-1.022188461,-0.051855166,304,-294.7,-14.95
04-Mar-20,29252.95,29273.65,28125.15,28653.7,,0.070762094,-3.855337667,-2.048511347,20.7,-1127.8,-599.25
03-Mar-20,29012.55,29285.35,28749.55,29177.05,,0.94028274,-0.906504254,0.566996007,272.8,-263,164.5
02-Mar-20,29701,29791.15,28571.7,28868.4,,0.303525134,-3.802228881,-2.803272617,90.15,-1129.3,-832.6
28-Feb-20,29501.55,29564.1,29051.5,29147.15,,0.212022758,-1.525513066,-1.201292813,62.55,-450.05,-354.4
27-Feb-20,30270,30271.95,29914.15,30187,,0.006442022,-1.175586389,-0.274198877,1.95,-355.85,-83
26-Feb-20,30279.95,30515.35,30131.75,30306.85,,0.777412116,-0.489432776,0.088837663,235.4,-148.2,26.9
25-Feb-20,30517,30610.7,30329.95,30432.7,,0.307041977,-0.612937051,-0.276239473,93.7,-187.05,-84.3
24-Feb-20,30666.35,30702.15,30428,30455.1,,0.116740336,-0.777236287,-0.688865809,35.8,-238.35,-211.25
20-Feb-20,30862.3,31085.3,30702.45,30942.85,,0.722564423,-0.517945843,0.260998046,223,-159.85,80.55
19-Feb-20,30905,30947.15,30606.15,30838.2,,0.136385698,-0.966995632,-0.216146255,42.15,-298.85,-66.8
18-Feb-20,30661.5,30692.75,30252.45,30562.5,,0.101919345,-1.33408346,-0.322880485,31.25,-409.05,-99
17-Feb-20,30873.85,30998.15,30630.5,30680.7,,0.402606089,-0.788207496,-0.625610347,124.3,-243.35,-193.15
14-Feb-20,31281.85,31436.65,30776.1,30834.8,,0.494855643,-1.616752206,-1.429103458,154.8,-505.75,-447.05
13-Feb-20,31586.55,31649.45,31180.6,31230.25,,0.199135391,-1.285198922,-1.128011765,62.9,-405.95,-356.3
12-Feb-20,31441.15,31588.6,31398.15,31492.9,,0.468971396,-0.136763445,0.164593216,147.45,-43,51.75
11-Feb-20,31230.2,31505.95,31225.9,31300.6,,0.882959443,-0.013768724,0.225422828,275.75,-4.3,70.4
10-Feb-20,31248.65,31248.8,30957.2,31058.15,,0.000480021,-0.932680292,-0.609626336,0.15,-291.45,-190.5
07-Feb-20,31367.05,31368.2,31111.05,31201.95,,0.003666268,-0.816143055,-0.526348509,1.15,-256,-165.1
06-Feb-20,31070.75,31470.65,30917.25,31304.05,,1.287062591,-0.494033778,0.750866973,399.9,-153.5,233.3
05-Feb-20,30761.95,31065.85,30630.85,31001.95,,0.987908764,-0.426175844,0.780184611,303.9,-131.1,240
04-Feb-20,30235.3,30776.95,30182.45,30686.7,,1.791449068,-0.174795686,1.492956908,541.65,-52.85,451.4
03-Feb-20,29811.75,30105.8,29612.55,30023.25,,0.986356051,-0.668192911,0.70945181,294.05,-199.2,211.5
01-Feb-20,30726.2,30918.6,29753,29820.9,,0.626175707,-3.16732951,-2.946345464,192.4,-973.2,-905.3
31-Jan-20,30950.5,31033.45,30691.8,30833.6,,0.268008594,-0.835850794,-0.377699876,82.95,-258.7,-116.9
30-Jan-20,30889.25,30909.5,30521.3,30647.4,,0.065556788,-1.19119111,-0.782958473,20.25,-367.95,-241.85
29-Jan-20,30915.1,31082.85,30835.8,30877,,0.542615097,-0.256508955,-0.123240746,167.75,-79.3,-38.1
28-Jan-20,30922,31048.45,30656.35,30761.4,,0.408932152,-0.859097083,-0.519371321,126.45,-265.65,-160.6
27-Jan-20,31110.55,31227.05,30808.55,30837.4,,0.37447104,-0.970731794,-0.877997978,116.5,-302,-273.15
24-Jan-20,31040.1,31375.45,30879.05,31241.75,,1.080376674,-0.518844978,0.649643526,335.35,-161.05,201.65
23-Jan-20,30742.2,31087.25,30621.35,31004.05,,1.122398527,-0.393107845,0.851760772,345.05,-120.85,261.85
22-Jan-20,31061.6,31149.05,30614,30701.45,,0.281537332,-1.441007546,-1.159470214,87.45,-447.6,-360.15
21-Jan-20,30978.85,31171.25,30858.6,30947.55,,0.621068891,-0.388168057,-0.101036675,192.4,-120.25,-31.3
20-Jan-20,31923.95,31923.95,31050.95,31080.65,,0,-2.734624005,-2.641590405,0,-873,-843.3
17-Jan-20,31571.65,31773.55,31445.5,31590.65,,0.639497777,-0.399567333,0.060180573,201.9,-126.15,19
16-Jan-20,31810.55,31988.9,31692.4,31853.9,,0.56066305,-0.371417659,0.136275544,178.35,-118.15,43.35
15-Jan-20,31994.75,32000.9,31670.35,31824.9,,0.019221904,-1.013916346,-0.530868346,6.15,-324.4,-169.85
14-Jan-20,32196.45,32196.45,31989.2,32071.65,,0,-0.643704508,-0.387620374,0,-207.25,-124.8
13-Jan-20,32139.1,32322.65,32074.05,32177.65,,0.571111201,-0.202401436,0.119947354,183.55,-65.05,38.55
10-Jan-20,32215.7,32347.2,31953.4,32097.4,,0.408186071,-0.814199288,-0.36721226,131.5,-262.3,-118.3
09-Jan-20,31748.25,32172.7,31667.15,32092.4,,1.336924082,-0.255447151,1.083996756,424.45,-81.1,344.15
08-Jan-20,30995.5,31451.85,30899.55,31373.65,,1.472310497,-0.309561065,1.220015809,456.35,-95.95,378.15
07-Jan-20,31598.05,31851.45,31200.9,31399.4,,0.801948221,-1.256881358,-0.628678036,253.4,-397.15,-198.65
06-Jan-20,31910.45,31914.45,31170.55,31237.15,,0.012535079,-2.31867617,-2.109967111,4,-739.9,-673.3
03-Jan-20,32326.95,32329.8,31960.4,32069.25,,0.008816174,-1.133883648,-0.797167688,2.85,-366.55,-257.7
02-Jan-20,32133.15,32465.45,32121.4,32443.85,,1.034134531,-0.036566599,0.96691423,332.3,-11.75,310.7
01-Jan-20,32237.9,32348,32057.2,32102.9,,0.341523486,-0.560520381,-0.418761768,110.1,-180.7,-135
31-Dec-19,32345.95,32345.95,32108.75,32161.65,,0,-0.733322101,-0.569777669,0,-237.2,-184.3
30-Dec-19,32486.6,32613.1,32248.5,32354.9,,0.389391318,-0.732917572,-0.405397918,126.5,-238.1,-131.7
27-Dec-19,32142.5,32444.85,32056.25,32412.35,,0.940654896,-0.268336315,0.839542662,302.35,-86.25,269.85
26-Dec-19,32276.15,32314.6,31963.25,31997.7,,0.119128211,-0.96944648,-0.862711321,38.45,-312.9,-278.45
24-Dec-19,32337.8,32390.35,32246.05,32280.75,,0.162503324,-0.283723692,-0.176418928,52.55,-91.75,-57.05
23-Dec-19,32381,32502.8,32196.85,32339.45,,0.376146506,-0.568697693,-0.128315988,121.8,-184.15,-41.55
20-Dec-19,32266.85,32443.35,32199.45,32384.95,,0.547001024,-0.208883111,0.366010317,176.5,-67.4,118.1
19-Dec-19,32281.65,32328.35,32085.05,32241.45,,0.144664229,-0.609014719,-0.124528951,46.7,-196.6,-40.2
18-Dec-19,32292.25,32293.65,32017.3,32244.25,,0.004335406,-0.851442684,-0.148642476,1.4,-274.95,-48
17-Dec-19,32082.4,32213.35,31987.35,32140.25,,0.408167718,-0.296268359,0.180316934,130.95,-95.05,57.85
16-Dec-19,32159,32186.95,31897.75,31974.2,,0.086911906,-0.812369788,-0.574644734,27.95,-261.25,-184.8
13-Dec-19,31775.55,32105.05,31770.5,32014.25,,1.036960808,-0.015892723,0.751206509,329.5,-5.05,238.7
12-Dec-19,31356.8,31711.45,31352.1,31665.45,,1.131014644,-0.014988774,0.984316002,354.65,-4.7,308.65
11-Dec-19,31151.65,31337.85,30996.4,31256.75,,0.597721148,-0.498368465,0.337381808,186.2,-155.25,105.1
10-Dec-19,31386.4,31412.8,31126,31160.35,,0.084112864,-0.829658706,-0.720216399,26.4,-260.4,-226.05
09-Dec-19,31321.4,31537.65,31122.05,31316.65,,0.690422523,-0.636465803,-0.01516535,216.25,-199.35,-4.75
06-Dec-19,31797.15,31883.7,31250.65,31341.55,,0.272194206,-1.718707494,-1.432832817,86.55,-546.5,-455.6
05-Dec-19,32083.8,32126.95,31628.3,31712.95,,0.13449155,-1.419719609,-1.155879291,43.15,-455.5,-370.85
04-Dec-19,31549.3,32017.75,31444,31979.3,,1.484818998,-0.333763348,1.362946246,468.45,-105.3,430
03-Dec-19,31920.1,31936.6,31502.95,31613.35,,0.051691567,-1.306856808,-0.96099323,16.5,-417.15,-306.75
02-Dec-19,32008.3,32024.1,31720.6,31871.45,,0.049362197,-0.898829366,-0.427545355,15.8,-287.7,-136.85
29-Nov-19,32074.15,32086.95,31770.8,31946.1,,0.039907527,-0.945777207,-0.399231157,12.8,-303.35,-128.05
28-Nov-19,31981.7,32157.05,31905.9,32122.95,,0.548282299,-0.23701054,0.441658824,175.35,-75.8,141.25
27-Nov-19,31832.75,31916.8,31734.5,31875.95,,0.264036252,-0.308644399,0.135709293,84.05,-98.25,43.2
26-Nov-19,31692.85,31850.35,31465.85,31718.35,,0.496957516,-0.71624988,0.080459788,157.5,-227,25.5
25-Nov-19,31065.1,31591.6,31049.75,31555.9,,1.694827958,-0.049412363,1.579908,526.5,-15.35,490.8
22-Nov-19,31389.6,31394.2,31055.2,31111.6,,0.014654535,-1.065320998,-0.885643653,4.6,-334.4,-278
21-Nov-19,31413.25,31463.15,31243,31349.95,,0.158850167,-0.541968755,-0.201507326,49.9,-170.25,-63.3
20-Nov-19,31292.35,31471.65,31205.55,31353.85,,0.572983493,-0.277384089,0.196533658,179.3,-86.8,61.5
19-Nov-19,31045.15,31298.05,30974.3,31236.25,,0.814619997,-0.228216002,0.615555087,252.9,-70.85,191.1
18-Nov-19,31036.8,31203.55,30901.85,30992.1,,0.53726544,-0.434806423,-0.14402258,166.75,-134.95,-44.7
15-Nov-19,30912.4,31165.45,30860.7,31008.4,,0.818603538,-0.167246801,0.310554988,253.05,-51.7,96
14-Nov-19,30615.8,30789.2,30338.35,30749.95,,0.566374225,-0.906231423,0.438172447,173.4,-277.45,134.15
13-Nov-19,31084.75,31198.5,30488.1,30541.55,,0.365935065,-1.919429946,-1.747480678,113.75,-596.65,-543.2
11-Nov-19,30664.65,31205.2,30625.8,31115.55,,1.762778965,-0.126693114,1.470422783,540.55,-38.85,450.9
08-Nov-19,30571.3,31108.4,30504.05,30749.4,,1.756876548,-0.219977561,0.582572544,537.1,-67.25,178.1
07-Nov-19,30722.6,30821.35,30462.55,30633.15,,0.321424619,-0.846445288,-0.291153743,98.75,-260.05,-89.45
06-Nov-19,30225.2,30699,30013.65,30609.6,,1.567566137,-0.699912656,1.271786456,473.8,-211.55,384.4
05-Nov-19,30403.25,30452.7,30091.35,30219.85,,0.162647085,-1.025877168,-0.603224984,49.45,-311.9,-183.4
04-Nov-19,30415.9,30607.05,30227.25,30333.1,,0.628454197,-0.620234811,-0.27222604,191.15,-188.65,-82.8
01-Nov-19,30196.15,30409,30028.9,30330.55,,0.704891186,-0.553878557,0.445089854,212.85,-167.25,134.4
31-Oct-19,30168.65,30415.65,29987.15,30066.25,,0.818730702,-0.601617905,-0.339425198,247,-181.5,-102.4
30-Oct-19,30005.7,30151.1,29753,29987.5,,0.484574597,-0.84217332,-0.060655142,145.4,-252.7,-18.2
29-Oct-19,29527.6,29997.65,29385.45,29873.05,,1.591900459,-0.481413999,1.169922378,470.05,-142.15,345.45
27-Oct-19,29605.4,29644.45,29446.8,29516.3,,0.131901613,-0.535713079,-0.300958609,39.05,-158.6,-89.1
25-Oct-19,29228.65,29452.1,28923.8,29395.95,,0.764489636,-1.042983511,0.572383603,223.45,-304.85,167.3
24-Oct-19,29604.35,29693.25,28994.2,29107.95,,0.300293707,-2.061014682,-1.676780608,88.9,-610.15,-496.4
23-Oct-19,29478.85,29643.8,29214.05,29459.6,,0.559553714,-0.898271133,-0.065301055,164.95,-264.8,-19.25
22-Oct-19,29416.25,29690,29231.2,29411.15,,0.930608082,-0.629074066,-0.017337356,273.75,-185.05,-5.1
18-Oct-19,28954.8,29249.5,28864.1,29120.25,,1.01779325,-0.313246854,0.571407849,294.7,-90.7,165.45
17-Oct-19,28596.35,29049.05,28487.95,28989.45,,1.583069168,-0.379069357,1.374650961,452.7,-108.4,393.1
16-Oct-19,28689.45,28759.35,28305.4,28538.8,,0.243643569,-1.338645391,-0.525105919,69.9,-384.05,-150.65
15-Oct-19,28257.85,28694.85,28186.25,28555.1,,1.546472927,-0.253380919,1.051920086,437,-71.6,297.25
14-Oct-19,28238.5,28553.4,28043.25,28181.95,,1.115144218,-0.69143191,-0.200258512,314.9,-195.25,-56.55
11-Oct-19,28245.55,28604.05,27736.8,28042.5,,1.26922648,-1.80116868,-0.718874301,358.5,-508.75,-203.05
10-Oct-19,28542.95,28552.75,27914.15,28013.45,,0.034334223,-2.202995836,-1.85509907,9.8,-628.8,-529.5
09-Oct-19,27901.65,28857.7,27702.05,28785.85,,3.426499866,-0.71536988,3.168988214,956.05,-199.6,884.2
07-Oct-19,27909.9,28185.15,27568.35,27767.55,,0.986209195,-1.223759311,-0.510034074,275.25,-341.55,-142.35
04-Oct-19,28681.9,28730.3,27653.7,27731.85,,0.168747538,-3.584839219,-3.31236773,48.4,-1028.2,-950.05
03-Oct-19,28606.7,28769.1,28240.8,28414.1,,0.567699175,-1.279070987,-0.67326885,162.4,-365.9,-192.6
01-Oct-19,29226.15,29526.4,28077.35,28725.5,,1.027333398,-3.930726421,-1.713020702,300.25,-1148.8,-500.65
30-Sep-19,29674.8,29754.4,28943.45,29103.15,,0.268241066,-2.464549045,-1.926381981,79.6,-731.35,-571.65
27-Sep-19,29974.95,30112.65,29711.35,29876.65,,0.459383585,-0.879400966,-0.327940497,137.7,-263.6,-98.3
26-Sep-19,29640.55,30718.35,29627,30002.6,,3.63623482,-0.045714401,1.221468562,1077.8,-13.55,362.05
25-Sep-19,30029.05,30067.6,29470.1,29586.05,,0.12837569,-1.861364246,-1.475238144,38.55,-558.95,-443
24-Sep-19,30432,30668.1,29889.55,30183.1,,0.775828076,-1.782498686,-0.817889064,236.1,-542.45,-248.9
23-Sep-19,30039.4,30801.3,29776.3,30566.2,,2.536335613,-0.875849717,1.753696812,761.9,-263.1,526.8
20-Sep-19,26878.65,29418.95,26727.55,28981.55,,9.450995493,-0.562156209,7.823681621,2540.3,-151.1,2102.9
19-Sep-19,27175.45,27175.45,26643,26757.65,,0,-1.959305182,-1.537417044,0,-532.45,-417.8
18-Sep-19,27304.7,27414.45,27088.8,27172.65,,0.401945453,-0.790706362,-0.483616374,109.75,-215.9,-132.05
17-Sep-19,27765.1,27851.4,27047.95,27131.75,,0.310821859,-2.582918844,-2.281101095,86.3,-717.15,-633.35
16-Sep-19,27868,28066.7,27798.85,27855,,0.713004162,-0.248134061,-0.046648486,198.7,-69.15,-13
13-Sep-19,27772,28126.85,27573.45,28098.75,,1.277725767,-0.714928705,1.176544721,354.85,-198.55,326.75
12-Sep-19,27870.8,28062.3,27764.7,27818.5,,0.687099043,-0.380685162,-0.187651592,191.5,-106.1,-52.3
11-Sep-19,27639.05,27829.65,27551.65,27776.2,,0.68960402,-0.316219262,0.496218213,190.6,-87.4,137.15
09-Sep-19,27240.35,27565.55,26993.9,27504.65,,1.19381726,-0.904724058,0.970251851,325.2,-246.45,264.3
06-Sep-19,26986.5,27311.05,26950.55,27247.9,,1.202638356,-0.133214756,0.968632464,324.55,-35.95,261.4
05-Sep-19,27086.95,27243.95,26815.4,26919.7,,0.579614907,-1.00251228,-0.617456007,157,-271.55,-167.25
04-Sep-19,26785.95,27278.7,26641.35,27123.85,,1.839583812,-0.539835249,1.261482232,492.75,-144.6,337.9
03-Sep-19,27239.2,27247.05,26742.6,26824.15,,0.028818761,-1.823107874,-1.523723164,7.85,-496.6,-415.05
30-Aug-19,27407.9,27586.5,27121.95,27427.85,,0.651636937,-1.04331233,0.072789232,178.6,-285.95,19.95
29-Aug-19,27694.95,27719.05,27239.95,27305.2,,0.087019475,-1.642898796,-1.407296276,24.1,-455,-389.75
28-Aug-19,28080.25,28095.55,27634.65,27804.3,,0.054486694,-1.586880459,-0.982719171,15.3,-445.6,-275.95
27-Aug-19,28106.3,28277.7,27960.8,28126.15,,0.60982769,-0.517677531,0.070624735,171.4,-145.5,19.85
26-Aug-19,27663.95,27995.25,26859.35,27951.35,,1.197587474,-2.908478363,1.038897193,331.3,-804.6,287.4
23-Aug-19,26835.35,27207.3,26560.6,26958.65,,1.3860449,-1.023836097,0.459468574,371.95,-274.75,123.3
22-Aug-19,27690.05,27690.05,26975.55,27034.2,,0,-2.580349259,-2.368540324,0,-714.5,-655.85
21-Aug-19,28021,28098.9,27666.2,27719.05,,0.278005781,-1.266193212,-1.077584669,77.9,-354.8,-301.95
20-Aug-19,28163.55,28215.4,27839.65,27982.45,,0.184103211,-1.150068084,-0.643029732,51.85,-323.9,-181.1
19-Aug-19,28331.25,28468.9,28146.5,28186.1,,0.485859254,-0.652106773,-0.512331789,137.65,-184.75,-145.15
16-Aug-19,27920.3,28251.05,27720.95,28217,,1.184621942,-0.713996626,1.062667665,330.75,-199.35,296.7
14-Aug-19,27885.5,28107.05,27726.65,28019.2,,0.794498933,-0.569650894,0.479460652,221.55,-158.85,133.7
13-Aug-19,28356.8,28358.85,27683.5,27729.1,,0.007229307,-2.374386391,-2.213578401,2.05,-673.3,-627.7
09-Aug-19,28293.65,28602.75,28251.75,28431.9,,1.092471279,-0.148089766,0.48862554,309.1,-41.9,138.25
08-Aug-19,27840.1,28227.55,27531.05,28110.45,,1.391697587,-1.110089403,0.971081282,387.45,-309.05,270.35
07-Aug-19,28053.85,28175.55,27641.85,27702.05,,0.43380855,-1.468604131,-1.254016828,121.7,-412,-351.8
06-Aug-19,27518.5,28148.4,27503.9,28022.1,,2.289005578,-0.053055217,1.830041608,629.9,-14.6,503.6
05-Aug-19,27841.2,27866.55,27389.5,27648.05,,0.09105211,-1.6224157,-0.693756016,25.35,-451.7,-193.15
